domain,source_term,zh_cn,count,status,en_reference,zh_reference,note
star_wars,Kaes Tech,凯斯科技,1,review,tlk=StrRef 12782,,Mandalorian swoop 系统厂牌；中文译名按项目暂定
star_wars,Kandon,坎登,15,review,https://starwars.fandom.com/wiki/Kandon_Ark,,Kandon Ark 的名/简称；中文译名按项目暂定
star_wars,Kandon Ark,坎登·阿克,4,review,https://starwars.fandom.com/wiki/Kandon_Ark,,Black Vulkar 副手；中文译名按项目暂定
star_wars,Karal Karr,卡拉尔·卡尔,1,review,tlk=StrRef 6711,,Aratech Droids 商人；中文译名按项目暂定
star_wars,Kashyyyk,卡希克星,178,review,https://starwars.fandom.com/wiki/Kashyyyk,,星球名；地图/UI可简称“卡希克”
star_wars,Kataarn,卡塔恩,8,review,https://starwars.fandom.com/wiki/Katarn/Legends,,TLK 拼写变体；按 Katarn 统一译名
star_wars,Katarn,卡塔恩,38,review,https://starwars.fandom.com/wiki/Katarn/Legends,,Kashyyyk 生物名；中文译名按项目暂定
star_wars,Katarn Slam,卡塔恩猛击,2,review,tlk=StrRef 6042,,KOTOR 生物攻击标签；中文译名按项目暂定
star_wars,Kath hound,卡斯猎犬,17,review,https://starwars.fandom.com/wiki/Kath_hound,,生物名；Kath 音译作“卡斯”
star_wars,Kebla,凯布拉,4,review,https://starwars.fandom.com/wiki/Kebla_Yurt,,Kebla Yurt 的名/标签；中文译名按项目暂定
star_wars,Kebla Yurt,凯布拉·尤特,2,review,https://starwars.fandom.com/wiki/Kebla_Yurt,,Taris Upper City 商人；中文译名按项目暂定
star_wars,Kel Algwinn,凯尔·阿尔格温,11,review,https://starwars.fandom.com/wiki/Kel_Algwinn,,Korriban Sith Academy 学徒；中文译名按项目暂定
star_wars,Kessel spice,凯塞尔香料,3,review,https://starwars.fandom.com/wiki/Kessel_spice,,Kessel 出产香料；中文译名按项目暂定
star_wars,Key Part,钥匙部件,1,review,tlk=StrRef 16015,,Tulak Hord tomb 物件标签；中文译名按项目暂定
star_wars,Key to The Submarine bay,潜艇舱钥匙,1,review,tlk=StrRef 20079,,Manaan Republic Embassy 潜艇舱钥匙；中文译名按项目暂定
star_wars,Kinrath,金拉斯,57,review,https://starwars.fandom.com/wiki/Kinrath,,生物名
star_wars,kolto,科尔托,244,review,https://starwars.fandom.com/wiki/Kolto,,Manaan 药用物质；不要译成普通“药剂”
star_wars,Kolto Control,科尔托控制,6,review,tlk=StrRef 20807,,Hrakert Station 科尔托控制台/标签；中文译名按项目暂定
star_wars,Kolto Control Panel,科尔托控制面板,3,review,tlk=StrRef 21038,,Hrakert Rift 科尔托控制面板标签；中文译名按项目暂定
star_wars,kolto harvester,科尔托采收机,4,review,tlk=StrRef 20722,,Hrakert Rift 科尔托采收设备；中文译名按项目暂定
star_wars,kolto harvesting machine,科尔托采收机,7,review,tlk=StrRef 20908,,Hrakert Rift 科尔托采收设备；中文译名按项目暂定
star_wars,kolto harvesting machinery,科尔托采收机械,4,review,tlk=StrRef 20824,,Hrakert Rift 科尔托采收设备集合；中文译名按项目暂定
star_wars,kolto harvesting machines,科尔托采收机,1,review,tlk=StrRef 20978,,kolto harvesting machine 复数；中文译名不额外标复数
star_wars,kolto processing machine,科尔托处理机,2,review,tlk=StrRef 21041,,Hrakert Rift 科尔托处理设备；中文译名按项目暂定
star_wars,Komad,科马德,22,review,https://starwars.fandom.com/wiki/Komad_Fortuna,,Komad Fortuna 的简称；中文译名按项目暂定
star_wars,Komad Fortuna,科马德·福图纳,2,review,https://starwars.fandom.com/wiki/Komad_Fortuna,,塔图因星崔达特猎人；中文译名按项目暂定
star_wars,Kono,科诺,11,review,tlk=StrRef 19579,,Kono Nolan 的名/标签；中文译名按项目暂定
star_wars,Kono Nolan,科诺·诺兰,3,review,tlk=StrRef 19579,,Hrakert Rift station 首席科学家；中文译名按项目暂定
star_wars,Korrealis Systems,科雷利斯系统公司,4,review,tlk=StrRef 29474,,K-X12 战斗机器人系统厂商/界面文本；中文译名按项目暂定
star_wars,Korriban,卡里班星,150,confirmed,https://starwars.fandom.com/wiki/Korriban/Legends,https://starwars.fandom.com/zh/wiki/%E5%8D%A1%E9%87%8C%E7%8F%AD%E6%98%9F,星球名；传说宇宙名, 正史常改称 Moraband
star_wars,Kota,科塔,4,review,https://starwars.fandom.com/wiki/Kota,,Manaan 森里案法官；中文译名按项目暂定
star_wars,Kotras,科特拉斯,3,review,https://starwars.fandom.com/wiki/Davin_Kotras,,Davin Kotras 的姓氏；中文译名按项目暂定
star_wars,Kraat,克拉特,6,review,https://starwars.fandom.com/wiki/Kraat,,戴米安统治者；中文译名按项目暂定
star_wars,Krath,克拉斯,16,review,https://starwars.fandom.com/wiki/Krath/Legends,,古代西斯相关组织/势力；中文译名按项目暂定
star_wars,Krath Blood Blade,克拉斯血刃,1,review,https://starwars.fandom.com/wiki/Krath_blood_blade,,KOTOR 武器名；中文译名按项目暂定
star_wars,Krath Dire Sword,克拉斯凶剑,1,review,https://strategywiki.org/wiki/Star_Wars%3A_Knights_of_the_Old_Republic/Melee_weapons#Krath_Dire_Sword,,KOTOR 武器名；中文译名按项目暂定
star_wars,Krath Double Sword,克拉斯双刃剑,1,review,tlk=StrRef 6064,,KOTOR 武器名；中文译名按项目暂定
star_wars,Krath War Blade,克拉斯战刃,1,review,tlk=StrRef 6125,,KOTOR 武器名；中文译名按项目暂定
star_wars,Krayt Dragon,克雷特龙,61,review,https://starwars.fandom.com/wiki/Krayt_dragon/Legends,,Tatooine 生物；中文译名按项目暂定
star_wars,Krayt Dragon Cave,克雷特龙洞穴,5,review,tlk=StrRef 9672,,Dune Sea 地图目的地标签；中文译名按项目暂定
star_wars,Krayt Dragon Pearl,克雷特龙珠,1,review,tlk=StrRef 6221,,KOTOR 光剑水晶/克雷特龙战利品；dragon pearl 正文语境可译“龙珠”
star_wars,kshyy vine,克希藤蔓,3,review,tlk=StrRef 12801,,Kashyyyk 植物；中文译名按项目暂定
star_wars,Kshyy vines,克希藤蔓,1,review,tlk=StrRef 12277,,Kashyyyk 植物；中文译名按项目暂定
star_wars,Lake Natth,纳斯湖,2,review,tlk=StrRef 6164,,Ambria 上的湖泊；中文译名按项目暂定
star_wars,Lamar,拉马尔,1,review,https://starwars.fandom.com/wiki/Vrook_Lamar,,Vrook Lamar 的姓氏；中文译名按项目暂定
star_wars,Lana,拉娜,1,review,tlk=StrRef 22929,,Taris 上层酒馆 Jergan 骗局相关角色；中文译名按项目暂定
star_wars,landspeeder,陆行飞车,4,review,https://starwars.fandom.com/wiki/Landspeeder/Legends,,星战地面载具；中文译名按项目暂定
star_wars,Landspeeder,陆行飞车,4,review,https://starwars.fandom.com/wiki/Landspeeder/Legends,,星战地面载具大小写变体
star_wars,landspeeders,陆行飞车,1,review,https://starwars.fandom.com/wiki/Landspeeder/Legends,,landspeeder 复数；中文译名按项目暂定
star_wars,Largo,拉戈,18,review,https://starwars.fandom.com/wiki/Largo,,Taris 商人/戴维克赏金目标；中文译名按项目暂定
star_wars,Largo's Bounty,拉戈的赏金,1,review,tlk=StrRef 32758,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Lashowe,拉肖维,42,review,https://starwars.fandom.com/wiki/Lashowe,,Korriban Sith Academy 学徒；中文译名按项目暂定
star_wars,Lavin,拉文,5,review,https://starwars.fandom.com/wiki/Gana_Lavin,,Gana Lavin 姓氏；Miss Lavin 译“拉文小姐”
star_wars,Lehon,莱洪,0,review,https://starwars.fandom.com/wiki/Rakata_Prime,,Unknown World 的名称；当前文本未显式高频出现
star_wars,Lena,莉娜,28,review,https://starwars.fandom.com/wiki/Lena,,Mission 与 Griff 相关支线角色
star_wars,Lestin,莱斯廷,2,review,https://starwars.fandom.com/wiki/Zhar_Lestin,,Zhar Lestin 的姓氏；中文译名按项目暂定
star_wars,Leviathan,利维坦号,45,review,https://starwars.fandom.com/wiki/Leviathan,,舰名
star_wars,life debt,生命债,19,review,https://starwars.fandom.com/wiki/Life_debt/Legends,,伍基文化/誓约概念；中文译名按项目暂定
star_wars,life-debt,生命债,8,review,https://starwars.fandom.com/wiki/Life_debt/Legends,,KOTOR 原文连字符写法；同 life debt
star_wars,lifedebt,生命债,9,review,https://starwars.fandom.com/wiki/Life_debt/Legends,,KOTOR 原文无空格写法；同 life debt
star_wars,Light Repeating Blaster,轻型连发爆能枪,3,review,tlk=StrRef 6143,,KOTOR 武器名；中文译名按项目暂定
star_wars,Light Side,光明面,24,review,https://starwars.fandom.com/wiki/Light_side_of_the_Force,,界面/标签大小写形式；完整说法可译“原力光明面”
star_wars,light side,光明面,66,review,https://starwars.fandom.com/wiki/Light_side_of_the_Force,,完整说法可译“原力光明面”
star_wars,lightsaber,光剑,133,confirmed,https://starwars.fandom.com/wiki/Lightsaber,https://starwars.fandom.com/zh/wiki/%E5%85%89%E5%89%91,武器名；不译激光剑
star_wars,lightsaber crystal,光剑水晶,14,review,https://starwars.fandom.com/wiki/Lightsaber_crystal/Legends,,光剑部件；中文译名按项目暂定
star_wars,"Lightsaber Crystal, Blue",光剑水晶，蓝色,1,review,tlk=StrRef 33385,,KOTOR 物品标签；中文译名按项目暂定
star_wars,"Lightsaber Crystal, Green",光剑水晶，绿色,1,review,tlk=StrRef 33388,,KOTOR 物品标签；中文译名按项目暂定
star_wars,"Lightsaber Crystal, Yellow",光剑水晶，黄色,1,review,tlk=StrRef 33386,,KOTOR 物品标签；中文译名按项目暂定
star_wars,Long Sword,长剑,2,review,tlk=StrRef 6123,,KOTOR 武器类别；中文译名按项目暂定
star_wars,Lor,洛尔,2,review,https://starwars.fandom.com/wiki/Galon_Lor,,Galon Lor 的姓氏；中文译名按项目暂定
star_wars,Lord Malak,马拉克尊主,50,review,https://starwars.fandom.com/wiki/Darth_Malak,,尊号称呼；Lord 按西斯尊号处理
star_wars,Lord of the Sith,西斯尊主,34,review,https://starwars.fandom.com/wiki/Dark_Lord_of_the_Sith/Legends,,西斯头衔短语；中文译名按项目暂定
star_wars,Lord Revan,瑞文尊主,28,review,https://starwars.fandom.com/wiki/Revan/Legends,,尊号称呼；Lord 按西斯尊号处理
star_wars,Lower City,下层城,110,review,https://starwars.fandom.com/wiki/Lower_City,,Taris 区域
star_wars,Lower Forest,下层森林,6,review,tlk=StrRef 9691,,Kashyyyk 地图目的地标签；中文译名按项目暂定
star_wars,Lower Shadowlands,下层暗影之地,15,review,tlk=StrRef 9688,,Kashyyyk 地图目的地标签；中文译名按项目暂定
star_wars,Lower Taris,塔里斯下层,13,review,tlk=StrRef 22371,,Taris 区域统称；与 Lower City 按上下文区分
star_wars,Lower Taris East,塔里斯下层东区,4,review,tlk=StrRef 21712,,Taris 地图目的地标签；中文译名按项目暂定
star_wars,Lower Taris West,塔里斯下层西区,4,review,tlk=StrRef 21711,,Taris 地图目的地标签；中文译名按项目暂定
star_wars,Luowan,卢万,1,review,tlk=StrRef 20076,,Manaan Republic Embassy NPC 标签；中文译名按项目暂定
star_wars,Lur Arka,卢尔·阿卡,8,review,tlk=StrRef 32942,,Dantooine 寻找 Sasha 的联系人；中文译名按项目暂定
star_wars,Lurze,勒兹,22,review,tlk=StrRef 33082,,Ebon Hawk 走私香料支线联系人；中文译名按项目暂定
star_wars,Lusoff,卢索夫,24,review,https://starwars.fandom.com/wiki/Rickard_Lusoff,,Rickard Lusoff 的姓氏；中文译名按项目暂定
star_wars,Luugro,卢格罗,2,review,https://starwars.fandom.com/wiki/Luugro,,Taris 下层城 Black Vulkar 成员；中文译名按项目暂定
star_wars,Luxum,卢克森,1,review,tlk=StrRef 6163,,光剑水晶名；中文译名按项目暂定
star_wars,Lwhekk,卢韦克,2,review,tlk=StrRef 6154,,光剑水晶 Sapith 说明中的星球；中文译名按项目暂定
star_wars,M'haeli,姆海利,2,review,tlk=StrRef 6156,,光剑水晶 Nextor 说明中的星球；中文译名按项目暂定
star_wars,mad-claw,疯爪,21,review,https://starwars.fandom.com/wiki/Madclaw,,KOTOR 原文连字符写法；同 madclaw
star_wars,madclaw,疯爪,3,review,https://starwars.fandom.com/wiki/Madclaw,,伍基文化中的放逐/污名称呼；中文译名按项目暂定
star_wars,Magdalen,玛格达伦,1,review,tlk=StrRef 29434,,Tatooine 泽卡礼宾官标签；中文译名按项目暂定
star_wars,magnetic power cell,磁力能量电池,2,review,tlk=StrRef 26456,,Black Vulkar 基地供暖控制部件；中文译名按项目暂定
star_wars,Magnetic Power Cell,磁力能量电池,1,review,tlk=StrRef 26594,,物品标签大小写形式；同 magnetic power cell
star_wars,Maintenance Droid,维护机器人,1,review,tlk=StrRef 21727,,Taris 公寓对象标签；中文译名按项目暂定
star_wars,Major Hurka,赫卡少校,1,review,tlk=StrRef 16937,,Leviathan 医疗舱西斯少校；未查到稳定独立网页条目
star_wars,Maktites,马克泰特人,1,review,tlk=StrRef 5637,,装备说明中的族群/组织名；中文译名按项目暂定
star_wars,Malachor,马拉科,2,review,https://starwars.fandom.com/wiki/Malachor_V,,Mandalorian Wars 战役地点简称；中文译名按项目暂定
star_wars,Malachor V,马拉科五号,1,review,https://starwars.fandom.com/wiki/Malachor_V,,曼达洛战争最终战地点；中文译名按项目暂定
star_wars,Malak,马拉克,565,review,https://starwars.fandom.com/wiki/Darth_Malak,,角色名
star_wars,Malak the Usurper,篡位者马拉克,2,review,tlk=StrRef 31008,,黑拉卡塔/西斯称呼中的 Malak 剧情称号；中文译名按项目暂定
star_wars,Malare,马拉尔,3,review,tlk=StrRef 5533,,生物/标签名；未查到稳定独立网页条目
star_wars,Malya,玛莉娅,3,review,tlk=StrRef 25516,,Rukil 的失踪学徒；中文译名按项目暂定
star_wars,Manaan,马南,322,review,https://starwars.fandom.com/wiki/Manaan,,星球名
star_wars,Manaan - Ahto City Sith Base,马南 - 阿赫托城西斯基地,1,review,tlk=StrRef 20340,,Manaan 区域/模块标题；中文译名按项目暂定
star_wars,Manaan - Hrakert Rift,马南 - 赫拉克特裂谷,1,review,tlk=StrRef 21037,,Manaan 区域/模块标题；中文译名按项目暂定
star_wars,Manaan - Hrakert Station,马南 - 赫拉克特站,3,review,tlk=StrRef 20496,,Manaan 区域/模块标题；中文译名按项目暂定
star_wars,Manaan - Swoop Track,马南 - 飞梭赛道,1,review,tlk=StrRef 20334,,Manaan 区域/模块标题；中文译名按项目暂定
star_wars,Manaan board of trade and tourism,马南贸易与旅游委员会,4,review,tlk=StrRef 19922,,Manaan 停靠费与访客指南管理机构；中文译名按项目暂定
star_wars,Manaan Hotel,马南旅馆,3,review,tlk=StrRef 9683,,Manaan 地图目的地标签；中文译名按项目暂定
star_wars,Manaan Swoop Races,马南飞梭赛,1,review,tlk=StrRef 32762,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Mandalore,曼达洛,35,review,https://starwars.fandom.com/wiki/Mandalore,,人名/称号/星球需按上下文区分；称号可作“曼达洛领袖”
star_wars,Mandalore Wars,曼达洛战争,3,review,tlk=StrRef 21817,,KOTOR 原文写法；按 Mandalorian Wars 统一译名
star_wars,Mandalores,曼达洛人,5,review,https://starwars.fandom.com/wiki/Mandalorian,,KOTOR 原文中作 Mandalorian/Mandalorians 近义称呼
star_wars,Mandalorian,曼达洛人,245,review,https://starwars.fandom.com/wiki/Mandalorian,,族群/文化/阵营
star_wars,Mandalorian Datapad,曼达洛人数据板,3,review,tlk=StrRef 33421,,Dantooine Mandalorian raider 相关物件标签；中文译名按项目暂定
star_wars,Mandalorian Heavy Pistol,曼达洛重型手枪,1,review,tlk=StrRef 6102,,KOTOR 武器名；中文译名按项目暂定
star_wars,Mandalorian Heavy Repeater,曼达洛重型连发枪,1,review,tlk=StrRef 6093,,KOTOR 武器名；中文译名按项目暂定
star_wars,Mandalorian raiders,曼达洛人袭击者,24,review,https://starwars.fandom.com/wiki/Mandalorian,,Dantooine 袭击者群体；Mandalorian 按族群术语, raiders 按上下文
star_wars,Mandalorian Ripper,曼达洛撕裂者,1,review,tlk=StrRef 6070,,KOTOR 武器名；中文译名按项目暂定
star_wars,Mandalorian War,曼达洛战争,8,review,https://starwars.fandom.com/wiki/Mandalorian_Wars,,KOTOR 装备说明单数写法；同 Mandalorian Wars
star_wars,Mandalorian Wars,曼达洛战争,19,review,https://starwars.fandom.com/wiki/Mandalorian_Wars,,历史事件
star_wars,Mandalorians,曼达洛人,124,review,https://starwars.fandom.com/wiki/Mandalorian,,复数不额外标复数
star_wars,Mannan Seabeast,马南海兽,2,review,tlk=StrRef 5488,,KOTOR 原文拼写；按 Manaan sea beast 语境译
star_wars,Marka Ragnos,玛卡·拉格诺斯,7,review,https://starwars.fandom.com/wiki/Marka_Ragnos,https://zh.wikipedia.org/wiki/%E6%98%9F%E7%90%83%E5%A4%A7%E6%88%98%E5%B9%B4%E8%A1%A8,古代西斯尊主；中文译名参考第三方中文年表
star_wars,Marl,马尔,11,review,https://starwars.fandom.com/wiki/Marl,,Taris 上层酒馆决斗者；只限独立名字, Marlena 不适用
star_wars,Marlena,玛琳娜,28,review,tlk=StrRef 29198,,Marlena Venn 的名/标签；中文译名按项目暂定
star_wars,Marlena Venn,玛琳娜·文恩,1,review,tlk=StrRef 29198,,Tatooine 猎人 Tanis Venn 的妻子；中文译名按项目暂定
star_wars,Massassi,马萨西,8,review,https://starwars.fandom.com/wiki/Massassi/Legends,,西斯统治下的族群；中文译名按项目暂定
star_wars,Massassi Battle Staff,马萨西战杖,1,review,tlk=StrRef 6139,,KOTOR 武器名；中文译名按项目暂定
star_wars,Massassi Brand,马萨西烙刃,1,review,https://starwars.fandom.com/wiki/Massassi_brand,,KOTOR 武器名；中文译名按项目暂定
star_wars,Master Dorak,多拉克大师,10,review,https://starwars.fandom.com/wiki/Dorak,,Dantooine 绝地大师
star_wars,Master Uthar,乌萨尔大师,123,review,https://starwars.fandom.com/wiki/Uthar_Wynn,,Sith Academy 导师；全名 Uthar Wynn
star_wars,Master Vandar,范达尔大师,13,review,https://starwars.fandom.com/wiki/Vandar_Tokare,,Dantooine 绝地大师
star_wars,Master Vrook,弗鲁克大师,10,review,https://starwars.fandom.com/wiki/Vrook_Lamar,,Dantooine 绝地大师
